Time,Medio,num_followers,tweet_text,article_url
"June 13th 2020, 06:00:34.000",ElNuevoDia,"679,922",Expertos alertan que una reapertura tan abarcadora y rápida desataría los contagios https://t.co/LcVMN7o9e7,https://www.elnuevodia.com/noticias/locales/nota/expertosalertanqueunareaperturatanabarcadorayrapidadesatarialoscontagios-2575320/?utm_medium=Social&utm_source=Twitter#Echobox=1592041649
"June 12th 2020, 21:16:26.000",UniNoticias,"2,039,224",💊 México reporta un nuevo récord de contagios y 504 muertes en una jornada. ➡️ México registró un nuevo récord dia… https://t.co/HkTZgxtVf3,https://twitter.com/i/web/status/1271612360109600768
"June 12th 2020, 20:04:23.000",ElNuevoHeraldo,"1,225",#UltimoMomento I H-E-B confirma el contagio de empleados #Brownsville Las tiendas ubicadas en Boca Chica Blvd. y… https://t.co/kPGksmgUUR,https://twitter.com/i/web/status/1271594228221726721
"June 12th 2020, 19:42:38.000",UniNoticias,"2,039,202","🎥 En las últimas semanas Arizona registró un aumento del 200% de contagios con covid-19, mientras que en Florida se… https://t.co/umbmk55XH4",https://twitter.com/i/web/status/1271588752876584960
"June 12th 2020, 18:09:28.000",ElNuevoDia,"679,982",Infectólogos evalúan los riesgos de contagio para cada sector incluido en la nueva fase de reapertura https://t.co/tJ0qLwWaEn,https://www.elnuevodia.com/noticias/locales/nota/infectologosevaluanlosriesgosdecontagioparacadasectorincluidoenlanuevafasedereapertura-2575279/?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1591995876
"June 12th 2020, 17:23:19.000",UniNoticias,"2,039,190",💊 Bolivia registra su pico más alto de nuevos contagios en una jornada. ➡️ Los contagios del nuevo #coronavirus en… https://t.co/aHya0Jn7Kx,https://twitter.com/i/web/status/1271553694463483904
"June 12th 2020, 17:17:02.000",UniNoticias,"2,039,188",💊 Arizona reporta número récord de nuevos contagios ➡️ En las últimas dos semanas Arizona ha registrado un alza to… https://t.co/cnZD445Brl,https://twitter.com/i/web/status/1271552111436677121
"June 12th 2020, 17:00:17.000",AlDiaDallas,"4,611",⭕️| #Noticias | Casa Blanca evalúa si viajes desde México causan nuevo ola de contagios de covid-19. Creen que esta… https://t.co/yZAzqD2DVR,https://twitter.com/i/web/status/1271547896148701186
"June 12th 2020, 16:54:00.000",ElHuffPost,"472,897","La mujer infectada en el área de partos había dado negativo al llegar, pero ayer volvió a someterse a la prueba y d… https://t.co/lZcZcvOkTD",https://twitter.com/i/web/status/1271546314535235585
"June 12th 2020, 16:45:47.000",UniNoticias,"2,039,208","💊 Chile registra el viernes su número más alto de contagios desde el inicio de la pandemia en el país. ➡️ Con 6,57… https://t.co/PS9OjmO6XM",https://twitter.com/i/web/status/1271544247460610048
"June 12th 2020, 14:31:04.000",CNNEE,"18,851,187",Gobiernos en EE.UU. entrenan a rastreadores para ubicar posibles contagios de covid-19. Así funcionan estos equipos: https://t.co/OHfYIDae4J,https://cnn.it/2YpMWIu
"June 12th 2020, 13:33:56.000",ElHuffPost,"472,831","La mujer infectada en el área de partos había dado negativo al llegar, pero ayer volvió a someterse a la prueba y d… https://t.co/7ZMCsplGBq",https://twitter.com/i/web/status/1271495966370250757
